Rank,Date,Location,Opponent,Result,Cmp,PassAtt,PassPct,PassYds,PassTD,RushAtt,RushYds,RushAvg,RushTD,Plays,Yards,YardsPerPlay,PassFirstDowns,RushFirstDowns,PenFirstDowns,TotalFirstDowns,Penalties,PenaltyYards,Fumbles,Interceptions,Turnovers,Team,game_id
10.0,2020-11-28,@,Georgia State,L (24-30),6,10,60.0,74,0,47,296,6.3,3,57,370,6.5,3,10,0,13,3,23,1,1,2,Georgia Southern,/cfb/boxscores/2020-11-28-georgia-state.html
11.0,2020-12-05,,Florida Atlantic,W (20-3),3,12,25.0,70,0,59,269,4.6,1,71,339,4.8,3,15,0,18,3,35,0,0,0,Georgia Southern,/cfb/boxscores/2020-12-05-georgia-southern.html
12.0,2020-12-12,,Appalachian State,L (26-34),7,18,38.9,145,1,41,204,5.0,1,59,349,5.9,5,9,2,16,1,5,1,3,4,Georgia Southern,/cfb/boxscores/2020-12-12-georgia-southern.html
13.0,2020-12-23,N,Louisiana Tech*,W (38-3),7,12,58.3,126,1,57,322,5.6,4,69,448,6.5,3,13,1,17,3,25,0,0,0,Georgia Southern,/cfb/boxscores/2020-12-23-georgia-southern.html
1.0,2020-09-19,,Louisiana,L (31-34),22,39,56.4,196,1,52,223,4.3,3,91,419,4.6,11,13,2,26,6,38,1,1,2,Georgia State,/cfb/boxscores/2020-09-19-georgia-state.html
2.0,2020-10-03,,East Carolina,W (49-29),18,28,64.3,238,3,44,247,5.6,3,72,485,6.7,10,9,2,21,9,92,1,2,3,Georgia State,/cfb/boxscores/2020-10-03-georgia-state.html
3.0,2020-10-15,@,Arkansas State,L (52-59),18,35,51.4,314,3,41,269,6.6,3,76,583,7.7,11,10,4,25,10,96,1,0,1,Georgia State,/cfb/boxscores/2020-10-15-arkansas-state.html
4.0,2020-10-24,@,Troy,W (36-34),20,30,66.7,169,2,56,210,3.8,2,86,379,4.4,10,10,3,23,6,76,2,1,3,Georgia State,/cfb/boxscores/2020-10-24-troy.html
5.0,2020-10-31,,Coastal Carolina,L (0-51),6,12,50.0,30,0,28,76,2.7,0,40,106,2.7,1,4,0,5,4,50,1,1,2,Georgia State,/cfb/boxscores/2020-10-31-georgia-state.html
6.0,2020-11-07,,Louisiana-Monroe,W (52-34),20,32,62.5,241,3,49,263,5.4,4,81,504,6.2,9,14,0,23,5,59,1,0,1,Georgia State,/cfb/boxscores/2020-11-07-georgia-state.html
7.0,2020-11-14,@,Appalachian State,L (13-17),11,33,33.3,152,1,38,148,3.9,0,71,300,4.2,8,7,1,16,3,44,1,0,1,Georgia State,/cfb/boxscores/2020-11-14-appalachian-state.html
8.0,2020-11-21,@,South Alabama,W (31-14),19,28,67.9,334,0,44,222,5.0,4,72,556,7.7,13,6,0,19,5,70,1,3,4,Georgia State,/cfb/boxscores/2020-11-21-south-alabama.html
9.0,2020-11-28,,Georgia Southern,W (30-24),28,39,71.8,372,1,36,55,1.5,2,75,427,5.7,15,5,2,22,1,5,1,1,2,Georgia State,/cfb/boxscores/2020-11-28-georgia-state.html
10.0,2020-12-26,N,Western Kentucky*,W (39-21),17,31,54.8,257,4,55,227,4.1,1,86,484,5.6,12,13,2,27,6,57,0,1,1,Georgia State,/cfb/boxscores/2020-12-26-georgia-state.html
1.0,2020-09-12,@,Florida State,W (16-13),23,34,67.6,277,1,40,161,4.0,1,74,438,5.9,12,12,0,24,10,80,0,2,2,Georgia Tech,/cfb/boxscores/2020-09-12-florida-state.html
2.0,2020-09-19,,Central Florida,L (21-49),18,37,48.6,244,1,44,227,5.2,2,81,471,5.8,12,11,0,23,7,49,3,2,5,Georgia Tech,/cfb/boxscores/2020-09-19-georgia-tech.html
3.0,2020-09-26,@,Syracuse,L (20-37),15,32,46.9,178,1,52,275,5.3,2,84,453,5.4,7,14,2,23,15,104,1,4,5,Georgia Tech,/cfb/boxscores/2020-09-26-syracuse.html
4.0,2020-10-09,,Louisville,W (46-27),12,22,54.5,258,3,34,192,5.6,4,56,450,8.0,9,9,1,19,7,55,0,0,0,Georgia Tech,/cfb/boxscores/2020-10-09-georgia-tech.html
5.0,2020-10-17,,Clemson,L (7-73),6,14,42.9,81,1,44,123,2.8,0,58,204,3.5,2,4,1,7,3,40,2,1,3,Georgia Tech,/cfb/boxscores/2020-10-17-georgia-tech.html
6.0,2020-10-24,@,Boston College,L (27-48),18,32,56.3,256,2,33,106,3.2,2,65,362,5.6,11,3,5,19,10,62,2,1,3,Georgia Tech,/cfb/boxscores/2020-10-24-boston-college.html
7.0,2020-10-31,,Notre Dame,L (13-31),15,26,57.7,150,0,33,88,2.7,1,59,238,4.0,5,10,2,17,6,50,1,0,1,Georgia Tech,/cfb/boxscores/2020-10-31-georgia-tech.html
8.0,2020-11-28,,Duke,W (56-33),13,23,56.5,146,3,48,377,7.9,4,71,523,7.4,6,16,1,23,11,112,2,1,3,Georgia Tech,/cfb/boxscores/2020-11-28-georgia-tech.html
9.0,2020-12-05,@,North Carolina State,L (13-23),13,27,48.1,151,0,51,261,5.1,1,78,412,5.3,8,14,1,23,12,111,0,0,0,Georgia Tech,/cfb/boxscores/2020-12-05-north-carolina-state.html
10.0,2020-12-10,,Pittsburgh,L (20-34),19,36,52.8,250,2,29,98,3.4,1,65,348,5.4,13,6,2,21,8,86,1,2,3,Georgia Tech,/cfb/boxscores/2020-12-10-georgia-tech.html
1.0,2020-10-24,@,Fresno State,W (34-19),20,31,64.5,229,0,53,323,6.1,4,84,552,6.6,10,16,1,27,6,44,1,0,1,Hawaii,/cfb/boxscores/2020-10-24-fresno-state.html
2.0,2020-10-30,@,Wyoming,L (7-31),11,26,42.3,110,0,31,123,4.0,1,57,233,4.1,3,8,1,12,7,60,1,1,2,Hawaii,/cfb/boxscores/2020-10-30-wyoming.html
3.0,2020-11-07,,New Mexico,W (39-33),33,44,75.0,410,4,28,93,3.3,1,72,503,7.0,14,8,1,23,3,30,1,2,3,Hawaii,/cfb/boxscores/2020-11-07-hawaii.html
4.0,2020-11-14,@,San Diego State,L (10-34),17,35,48.6,209,1,35,64,1.8,0,70,273,3.9,8,6,0,14,4,35,2,1,3,Hawaii,/cfb/boxscores/2020-11-14-san-diego-state.html
5.0,2020-11-21,,Boise State,L (32-40),25,48,52.1,253,3,35,141,4.0,1,83,394,4.7,13,7,5,25,6,45,0,0,0,Hawaii,/cfb/boxscores/2020-11-21-hawaii.html
6.0,2020-11-28,,Nevada,W (24-21),26,32,81.3,246,1,36,119,3.3,2,68,365,5.4,17,4,4,25,4,30,0,0,0,Hawaii,/cfb/boxscores/2020-11-28-hawaii.html
7.0,2020-12-05,,San Jose State,L (24-35),28,43,65.1,238,2,26,101,3.9,1,69,339,4.9,14,6,2,22,5,30,0,1,1,Hawaii,/cfb/boxscores/2020-12-05-hawaii.html
8.0,2020-12-12,,Nevada-Las Vegas,W (38-21),20,33,60.6,252,0,46,278,6.0,5,79,530,6.7,9,12,3,24,10,72,1,1,2,Hawaii,/cfb/boxscores/2020-12-12-hawaii.html
9.0,2020-12-24,N,Houston*,W (28-14),15,23,65.2,136,3,34,131,3.9,0,57,267,4.7,4,7,0,11,3,40,0,0,0,Hawaii,/cfb/boxscores/2020-12-24-houston.html
1.0,2020-10-08,,Tulane,W (49-31),20,33,60.6,319,2,43,157,3.7,4,76,476,6.3,11,9,2,22,10,84,3,2,5,Houston,/cfb/boxscores/2020-10-08-houston.html
2.0,2020-10-16,,Brigham Young,L (26-43),21,33,63.6,310,2,44,128,2.9,1,77,438,5.7,16,8,2,26,10,113,0,0,0,Houston,/cfb/boxscores/2020-10-16-houston.html
3.0,2020-10-24,@,Navy,W (37-21),26,37,70.3,334,3,31,86,2.8,1,68,420,6.2,13,8,2,23,9,77,1,0,1,Houston,/cfb/boxscores/2020-10-24-navy.html
4.0,2020-10-31,,Central Florida,L (21-44),22,42,52.4,269,1,37,165,4.5,1,79,434,5.5,14,11,1,26,7,60,0,2,2,Houston,/cfb/boxscores/2020-10-31-houston.html
5.0,2020-11-07,@,Cincinnati,L (10-38),20,34,58.8,189,0,28,93,3.3,1,62,282,4.5,8,6,1,15,5,37,1,1,2,Houston,/cfb/boxscores/2020-11-07-cincinnati.html
6.0,2020-11-14,,South Florida,W (56-21),15,26,57.7,186,3,37,319,8.6,3,63,505,8.0,9,15,1,25,8,75,0,1,1,Houston,/cfb/boxscores/2020-11-14-houston.html
7.0,2020-12-12,@,Memphis,L (27-30),30,49,61.2,270,2,35,139,4.0,1,84,409,4.9,19,7,0,26,7,75,1,1,2,Houston,/cfb/boxscores/2020-12-12-memphis.html
8.0,2020-12-24,N,Hawaii*,L (14-28),21,43,48.8,249,2,38,58,1.5,0,81,307,3.8,13,5,2,20,5,25,0,3,3,Houston,/cfb/boxscores/2020-12-24-houston.html
1.0,2020-10-23,@,Wisconsin,L (7-45),8,22,36.4,87,0,25,131,5.2,0,47,218,4.6,4,4,0,8,5,60,1,1,2,Illinois,/cfb/boxscores/2020-10-23-wisconsin.html
2.0,2020-10-31,,Purdue,L (24-31),20,33,60.6,295,2,43,177,4.1,1,76,472,6.2,12,9,6,27,7,75,2,2,4,Illinois,/cfb/boxscores/2020-10-31-illinois.html
3.0,2020-11-07,,Minnesota,L (14-41),6,17,35.3,106,1,36,181,5.0,1,53,287,5.4,4,9,1,14,12,120,0,0,0,Illinois,/cfb/boxscores/2020-11-07-illinois.html
4.0,2020-11-14,@,Rutgers,W (23-20),7,18,38.9,104,0,59,338,5.7,2,77,442,5.7,4,15,4,23,4,40,1,0,1,Illinois,/cfb/boxscores/2020-11-14-rutgers.html
5.0,2020-11-21,@,Nebraska,W (41-23),18,25,72.0,205,1,52,285,5.5,4,77,490,6.4,9,14,2,25,3,31,0,0,0,Illinois,/cfb/boxscores/2020-11-21-nebraska.html
6.0,2020-12-05,,Iowa,L (21-35),17,35,48.6,199,3,38,149,3.9,0,73,348,4.8,11,9,0,20,3,30,0,0,0,Illinois,/cfb/boxscores/2020-12-05-illinois.html
7.0,2020-12-12,@,Northwestern,L (10-28),7,22,31.8,107,1,35,155,4.4,0,57,262,4.6,5,9,0,14,4,35,0,0,0,Illinois,/cfb/boxscores/2020-12-12-northwestern.html
8.0,2020-12-19,@,Penn State,L (21-56),8,22,36.4,120,2,38,153,4.0,1,60,273,4.6,4,8,0,12,1,15,1,1,2,Illinois,/cfb/boxscores/2020-12-19-penn-state.html
1.0,2020-10-24,,Penn State,W (36-35),19,36,52.8,170,1,26,41,1.6,3,62,211,3.4,9,5,2,16,4,36,1,1,2,Indiana,/cfb/boxscores/2020-10-24-indiana.html
2.0,2020-10-31,@,Rutgers,W (37-21),17,26,65.4,238,3,34,134,3.9,1,60,372,6.2,9,7,4,20,11,119,0,0,0,Indiana,/cfb/boxscores/2020-10-31-rutgers.html
3.0,2020-11-07,,Michigan,W (38-21),30,50,60.0,342,3,38,118,3.1,2,88,460,5.2,18,7,3,28,4,50,0,0,0,Indiana,/cfb/boxscores/2020-11-07-indiana.html
4.0,2020-11-14,@,Michigan State,W (24-0),25,38,65.8,320,2,39,113,2.9,1,77,433,5.6,12,8,1,21,4,38,0,2,2,Indiana,/cfb/boxscores/2020-11-14-michigan-state.html
5.0,2020-11-21,@,Ohio State,L (35-42),27,51,52.9,491,5,16,-1,-0.1,0,67,490,7.3,17,2,0,19,2,30,3,1,4,Indiana,/cfb/boxscores/2020-11-21-ohio-state.html
6.0,2020-11-28,,Maryland,W (27-11),11,24,45.8,115,0,48,234,4.9,3,72,349,4.8,5,9,3,17,3,20,1,0,1,Indiana,/cfb/boxscores/2020-11-28-indiana.html
7.0,2020-12-05,@,Wisconsin,W (14-6),13,22,59.1,130,2,31,87,2.8,0,53,217,4.1,6,6,3,15,1,15,1,0,1,Indiana,/cfb/boxscores/2020-12-05-wisconsin.html
8.0,2021-01-02,N,Mississippi*,L (20-26),26,45,57.8,201,0,40,168,4.2,2,85,369,4.3,10,12,4,26,5,50,1,1,2,Indiana,/cfb/boxscores/2021-01-02-indiana.html
1.0,2020-10-24,@,Purdue,L (20-24),22,39,56.4,265,0,36,195,5.4,2,75,460,6.1,10,9,0,19,10,100,2,0,2,Iowa,/cfb/boxscores/2020-10-24-purdue.html
2.0,2020-10-31,,Northwestern,L (20-21),26,51,51.0,216,1,23,77,3.3,1,74,293,4.0,11,7,2,20,3,20,0,3,3,Iowa,/cfb/boxscores/2020-10-31-iowa.html
3.0,2020-11-07,,Michigan State,W (49-7),16,29,55.2,179,1,41,226,5.5,4,70,405,5.8,10,7,2,19,6,35,0,0,0,Iowa,/cfb/boxscores/2020-11-07-iowa.html
4.0,2020-11-13,@,Minnesota,W (35-7),9,18,50.0,111,1,35,235,6.7,4,53,346,6.5,7,12,1,20,2,25,0,1,1,Iowa,/cfb/boxscores/2020-11-13-minnesota.html
